K_Nu,K_E,K_Rho,K_incl_top_position_y,F,K_lambda_r,A2,А2_surface,Nu_host medium,E,Rho,Vp,Vs,Z
1,0.983,1,1,5.7,0.175438596491228,5.408738542682274e-13,5.406523088028839e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,5.8,0.1724137931034483,5.403706501300611e-13,5.404129235747809e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,5.9,0.1694915254237288,5.398436429487713e-13,5.401366443542348e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,6.0,0.1666666666666666,5.393025185756289e-13,5.398320624842127e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,6.1,0.1639344262295081,5.387559348987251e-13,5.39507102111008e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,6.2,0.1612903225806451,5.382114766747668e-13,5.391689238016506e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,6.3,0.1587301587301587,5.376756578674798e-13,5.388238786978533e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,6.4,0.15625,5.371539587014636e-13,5.384775012086247e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,6.5,0.1538461538461538,5.366508865972144e-13,5.381345299168421e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,6.6,0.1515151515151515,5.361700523185593e-13,5.377989482052058e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,6.7,0.1492537313432836,5.357142546183411e-13,5.374740377979123e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,6.8,0.1470588235294117,5.352855681649107e-13,5.371624398276639e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,6.9,0.144927536231884,5.348854309773518e-13,5.368662193632278e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,7.0,0.1428571428571428,5.3451472874125e-13,5.365869303828198e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,7.1,0.1408450704225352,5.341738741776069e-13,5.363256790357609e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,7.2,0.1388888888888889,5.338628803868251e-13,5.360831837036015e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,7.3,0.136986301369863,5.335814275698387e-13,5.358598309385068e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,7.4,0.1351351351351351,5.333289229911751e-13,5.35655726756382e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,7.5,0.1333333333333333,5.331045541631767e-13,5.354707430215022e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,7.6,0.131578947368421,5.329078362711348e-13,5.353050598936712e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,7.7,0.1298701298701298,5.327366789898673e-13,5.35157225446891e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,7.8,0.1282051282051282,5.325903399226302e-13,5.350271143142728e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,7.9,0.1265822784810126,5.324675370499854e-13,5.349140306339153e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,8.0,0.125,5.323669466433412e-13,5.348172071977035e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,8.1,0.1234567901234568,5.322872246614881e-13,5.34735826213093e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,8.2,0.1219512195121951,5.322270244123388e-13,5.346690368632096e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,8.3,0.1204819277108433,5.321850111270801e-13,5.346159701276117e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,8.4,0.119047619047619,5.321598737163985e-13,5.345757511087423e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,8.5,0.1176470588235294,5.321503341531699e-13,5.345475092013318e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,8.6,0.1162790697674418,5.32155154789865e-13,5.345303863816728e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,8.7,0.1149425287356321,5.321731439128664e-13,5.345235438506242e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,8.8,0.1136363636363636,5.322031597954887e-13,5.345261672668431e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,8.9,0.1123595505617977,5.32244113497569e-13,5.34537470778135e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,9.0,0.1111111111111111,5.322949706295905e-13,5.345567000331016e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,9.1,0.1098901098901099,5.323547521875518e-13,5.345831342988208e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,9.2,0.108695652173913,5.324225347031745e-13,5.346160878640916e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,9.3,0.1075268817204301,5.324974498227032e-13,5.346549108403168e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,9.4,0.1063829787234042,5.32578683346046e-13,5.346989894290346e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,9.5,0.1052631578947368,5.326654739869157e-13,5.347477458139927e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,9.6,0.1041666666666666,5.327571117254822e-13,5.348006376720166e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,9.7,0.1030927835051546,5.328529360399866e-13,5.34857157453112e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,9.8,0.1020408163265305,5.329523339538958e-13,5.349168314475752e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,9.9,0.101010101010101,5.330547379134664e-13,5.349792186543843e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.983,1,1,10.0,0.1,5.332278250704097e-13,5.350866348712626e-13,0.25,50000000000.0,2700,4673.804065688296,2698.422035464705,2502.294445801098
1,0.9845,1,1,0.1,10.0,5.331346124557351e-13,5.331372517921835e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,0.2,5.0,5.334827376149345e-13,5.331480887669346e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,0.3,3.3333333333333326,5.366585685686879e-13,5.363074507826044e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,0.4,2.5,5.329116895005579e-13,5.331768190093937e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,0.5,2.0,5.331666320315769e-13,5.331328521201834e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,0.6,1.6666666666666667,5.365912067686809e-13,5.364230682620878e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,0.7000000000000001,1.4285714285714284,5.375221083651216e-13,5.371181233284513e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,0.8,1.25,5.346802521491748e-13,5.328024713466373e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,0.9,1.1111111111111112,5.323468286777731e-13,5.331105547727013e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,1.0,1.0,5.341930817711317e-13,5.323354816987278e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,1.1,0.909090909090909,5.337362674622456e-13,5.347703505034465e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,1.2000000000000002,0.8333333333333331,5.334994793899852e-13,5.354082091533746e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,1.3000000000000005,0.769230769230769,5.335012480318755e-13,5.335271037219829e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,1.4,0.7142857142857142,5.340376126550453e-13,5.34562023400422e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,1.5000000000000002,0.6666666666666665,5.322856007561082e-13,5.352913104146804e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,1.6,0.625,5.276839690622573e-13,5.323016470328839e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,1.7000000000000002,0.588235294117647,5.308374546947999e-13,5.352136455934973e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,1.8000000000000005,0.5555555555555555,5.340135747087205e-13,5.369991229235553e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,1.9,0.5263157894736842,5.330898568239303e-13,5.345599927850528e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,2.0,0.5,5.323370915352984e-13,5.327868743188918e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,2.1,0.4761904761904761,5.338570149630592e-13,5.340271515200378e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,2.2,0.4545454545454545,5.359483960969407e-13,5.364933903405543e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,2.3000000000000003,0.4347826086956521,5.364612731512637e-13,5.377402919463075e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,2.4000000000000004,0.4166666666666666,5.350895018716319e-13,5.371202757979575e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,2.5000000000000004,0.3999999999999999,5.330469016355322e-13,5.355369355389428e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,2.6,0.3846153846153846,5.314547338385607e-13,5.341646374904251e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,2.7,0.3703703703703703,5.310253245636493e-13,5.336602721822431e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,2.8000000000000003,0.3571428571428571,5.317326518261418e-13,5.340615114029938e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,2.9000000000000004,0.3448275862068965,5.331608998503076e-13,5.350264341640087e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,3.0000000000000004,0.3333333333333332,5.348052198021485e-13,5.361150327750064e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,3.1,0.3225806451612903,5.362670282852724e-13,5.369784678265618e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,3.2,0.3125,5.373302475290902e-13,5.374361095462697e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,3.3000000000000003,0.303030303030303,5.379505238081975e-13,5.374678717296804e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,3.4000000000000004,0.2941176470588235,5.382987756738608e-13,5.372768625349238e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,3.5000000000000004,0.2857142857142857,5.382976927586015e-13,5.367664912371903e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,3.6,0.2777777777777778,5.381955356573169e-13,5.362082207792145e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,3.7,0.2702702702702703,5.381052138837221e-13,5.357209671107523e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,3.8,0.2631578947368421,5.381032394285999e-13,5.353855004342367e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,3.9,0.2564102564102564,5.38228695343958e-13,5.352436403905798e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,4.0,0.25,5.38489146741096e-13,5.353040691108644e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,4.1,0.2439024390243902,5.388690067176052e-13,5.355507779942798e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,4.2,0.238095238095238,5.393381964420566e-13,5.359517718726547e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,4.3,0.2325581395348837,5.398596282474676e-13,5.364666804668138e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,4.4,0.2272727272727273,5.403950098362654e-13,5.370527547947529e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,4.5,0.2222222222222222,5.409089160859651e-13,5.376691778526365e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,4.6,0.2173913043478261,5.413714315434375e-13,5.382799342263943e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,4.7,0.2127659574468085,5.417589844120446e-13,5.38855059992682e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,4.8,0.2083333333333333,5.420553198574255e-13,5.393716408565884e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,4.9,0.2040816326530611,5.42250760603096e-13,5.398134489687353e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,5.0,0.2,5.42441803120944e-13,5.402655914334031e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,5.1,0.196078431372549,5.424198363939036e-13,5.405240277747471e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,5.2,0.1923076923076923,5.423005208802617e-13,5.406936421979467e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,5.3,0.1886792452830188,5.420918305210362e-13,5.407776256835269e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,5.4,0.1851851851851851,5.418037074670549e-13,5.407817276870497e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,5.5,0.1818181818181818,5.414472597079795e-13,5.407134606867852e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,5.6,0.1785714285714285,5.410340961495617e-13,5.405814203903188e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,5.7,0.175438596491228,5.405759721291811e-13,5.40394913334988e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,5.8,0.1724137931034483,5.400837056880897e-13,5.401627820131726e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,5.9,0.1694915254237288,5.395679125698895e-13,5.398941601984916e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,6.0,0.1666666666666666,5.390381423492271e-13,5.395975150618623e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,6.1,0.1639344262295081,5.385029370170288e-13,5.392806631834308e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,6.2,0.1612903225806451,5.379697841581562e-13,5.389506731011814e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,6.3,0.1587301587301587,5.374451174979913e-13,5.386138182078762e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,6.4,0.15625,5.369343521245935e-13,5.382755680912769e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,6.5,0.1538461538461538,5.364419436268643e-13,5.379406080666298e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,6.6,0.1515151515151515,5.359714625287512e-13,5.376128784553894e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,6.7,0.1492537313432836,5.355256773435831e-13,5.372956268477966e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,6.8,0.1470588235294117,5.35106641033688e-13,5.369914679719499e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,6.9,0.144927536231884,5.34715777139053e-13,5.367024471326116e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,7.0,0.1428571428571428,5.343539629172696e-13,5.364301041948693e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,7.1,0.1408450704225352,5.3402160768361e-13,5.361755359657439e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,7.2,0.1388888888888889,5.337187252536565e-13,5.359394554768305e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,7.3,0.136986301369863,5.33444999886497e-13,5.357222472406334e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,7.4,0.1351351351351351,5.331998455781344e-13,5.355240179513528e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,7.5,0.1333333333333333,5.329824586743673e-13,5.353446423574606e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,7.6,0.131578947368421,5.327923646916058e-13,5.351843049635048e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,7.7,0.1298701298701298,5.326274852229007e-13,5.350415605058799e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,7.8,0.1282051282051282,5.32487090265169e-13,5.349162904241751e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,7.9,0.1265822784810126,5.323699109133439e-13,5.34807806781936e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,8.0,0.125,5.322746369029082e-13,5.347153508790516e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,8.1,0.1234567901234568,5.321999378140899e-13,5.346381138257614e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,8.2,0.1219512195121951,5.32144480577912e-13,5.34575253948495e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,8.3,0.1204819277108433,5.321069439243557e-13,5.345259114825684e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,8.4,0.119047619047619,5.320860300389116e-13,5.344892207948208e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,8.5,0.1176470588235294,5.32080473867693e-13,5.344643204695778e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,8.6,0.1162790697674418,5.320890503742153e-13,5.3445036152976e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,8.7,0.1149425287356321,5.32110580049123e-13,5.344465140274564e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,8.8,0.1136363636363636,5.321439329324932e-13,5.344519722371836e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,8.9,0.1123595505617977,5.32188031389114e-13,5.344659586550183e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,9.0,0.1111111111111111,5.322418518622097e-13,5.344877269886368e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,9.1,0.1098901098901099,5.323044256999927e-13,5.345165642593554e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,9.2,0.108695652173913,5.323748393064907e-13,5.34551792195399e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,9.3,0.1075268817204301,5.32452233723871e-13,5.345927680280776e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,9.4,0.1063829787234042,5.325358036795927e-13,5.346388847578102e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,9.5,0.1052631578947368,5.326247963560798e-13,5.346895710478454e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,9.6,0.1041666666666666,5.327185097566241e-13,5.34744290740041e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,9.7,0.1030927835051546,5.328162909511466e-13,5.348025421409685e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,9.8,0.1020408163265305,5.329175341382869e-13,5.348638570966584e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,9.9,0.101010101010101,5.330216785387572e-13,5.349277998700047e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.9845,1,1,10.0,0.1,5.33196456951018e-13,5.350368047841942e-13,0.25,50000000000.0,2700,4677.368680976279,2700.48006706078,2502.294445801098
1,0.986,1,1,0.1,10.0,5.331346255084385e-13,5.331372537046138e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,0.2,5.0,5.334827585134514e-13,5.331480897974661e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,0.3,3.3333333333333326,5.366585456050561e-13,5.363074719917114e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,0.4,2.5,5.329127325572442e-13,5.331776901120057e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,0.5,2.0,5.331654784271944e-13,5.331360744452752e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,0.6,1.6666666666666667,5.365877555696226e-13,5.364349619010809e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,0.7000000000000001,1.4285714285714284,5.375073936523397e-13,5.371425582648877e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,0.8,1.25,5.346699957776056e-13,5.328500309410337e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,0.9,1.1111111111111112,5.323528338104434e-13,5.331712010957779e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,1.0,1.0,5.34252186392096e-13,5.32415696200801e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,1.1,0.909090909090909,5.338767292591396e-13,5.348847748217911e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,1.2000000000000002,0.8333333333333331,5.337006633374363e-13,5.355256984127306e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,1.3000000000000005,0.769230769230769,5.337610701343314e-13,5.336363720031423e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,1.4,0.7142857142857142,5.343968978163878e-13,5.347123134047955e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,1.5000000000000002,0.6666666666666665,5.326949881601957e-13,5.354548764488305e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,1.6,0.625,5.280843876487842e-13,5.324371702141461e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,1.7000000000000002,0.588235294117647,5.312232548525923e-13,5.353209137750777e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,1.8000000000000005,0.5555555555555555,5.343938422640802e-13,5.370959321882469e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,1.9,0.5263157894736842,5.334654618420444e-13,5.346603459382495e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,2.0,0.5,5.326947965200976e-13,5.328886538116118e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,2.1,0.4761904761904761,5.341746227699299e-13,5.341159930327402e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,2.2,0.4545454545454545,5.362067517214954e-13,5.365551435479541e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
1,0.986,1,1,2.3000000000000003,0.4347826086956521,5.366543938295307e-13,5.377709001867569e-13,0.25,50000000000.0,2700,4680.930581744522,2702.536531428151,2502.294445801098
